SRR1944916_f0	SRR1944916_f1	SRR1944916_f2	frame
60.0	40.0	0.0	frame0
27.27272727272727	63.63636363636363	9.090909090909092	frame1
66.66666666666666	33.33333333333333	0.0	frame0
37.5	50.0	12.5	frame1
30.0	50.0	20.0	frame1
66.66666666666666	33.33333333333333	0.0	frame0
61.904761904761905	9.523809523809524	28.57142857142857	frame0
60.0	20.0	20.0	frame0
40.0	20.0	40.0	fuzzy
41.66666666666667	16.666666666666664	41.66666666666667	fuzzy
40.0	20.0	40.0	fuzzy
47.621290626471975	29.83984926990108	22.53886010362694	frame0
40.0	20.0	40.0	fuzzy
27.77777777777778	38.88888888888889	33.33333333333333	fuzzy
28.000000000000004	40.0	32.0	fuzzy
33.33333333333333	16.666666666666664	50.0	frame2
			fuzzy
61.212121212121204	22.424242424242426	16.363636363636363	frame0
55.2734375	20.3125	24.4140625	frame0
51.445086705202314	21.38728323699422	27.167630057803464	frame0
48.44972395928727	26.096967476909388	25.453308563803347	frame0
49.79861465214477	26.753026509530713	23.44835883832452	frame0
48.29683698296837	25.790754257907544	25.91240875912409	frame0
53.04990757855823	23.10536044362292	23.844731977818853	frame0
54.421768707483	26.53061224489796	19.047619047619047	frame0
49.746192893401016	25.380710659898476	24.873096446700508	frame0
50.649350649350644	19.480519480519483	29.87012987012987	frame0
47.11426726920594	27.346675274370565	25.539057456423496	frame0
43.06930693069307	30.693069306930692	26.237623762376238	fuzzy
48.60681114551084	29.411764705882355	21.981424148606813	frame0
54.54545454545454	23.295454545454543	22.15909090909091	frame0
52.845915694212906	23.62467254108121	23.52941176470588	frame0
51.598173515981735	24.50532724505327	23.896499238964992	frame0
			fuzzy
50.91031692515172	23.735670937289278	25.354012137559	frame0
55.83756345177665	22.84263959390863	21.31979695431472	frame0
50.7563025210084	24.649859943977592	24.593837535014003	frame0
52.53863134657837	21.52317880794702	25.938189845474614	frame0
50.15428924089693	25.694301584036204	24.15140917506686	frame0
51.41843971631206	25.53191489361702	23.04964539007092	frame0
53.05194805194805	23.7012987012987	23.246753246753247	frame0
50.373831775700936	25.327102803738317	24.299065420560748	frame0
58.119658119658126	18.803418803418804	23.076923076923077	frame0
60.526315789473685	23.684210526315788	15.789473684210526	frame0
52.80423280423281	22.53968253968254	24.656084656084655	frame0
54.22885572139303	21.22719734660033	24.543946932006634	frame0
51.736111111111114	20.13888888888889	28.125	frame0
56.481481481481474	21.75925925925926	21.75925925925926	frame0
50.48543689320388	26.21359223300971	23.300970873786408	frame0
46.61016949152542	29.66101694915254	23.728813559322035	frame0
50.53288582700347	25.14867808985456	24.318436083141965	frame0
51.63682864450128	23.91304347826087	24.45012787723785	frame0
30.0	40.0	30.0	fuzzy
47.10015424479042	28.042838978051797	24.85700677715779	frame0
50.445103857566764	25.816023738872403	23.738872403560833	frame0
50.0	20.353982300884958	29.646017699115045	frame0
51.027811366384526	23.216444981862153	25.755743651753328	frame0
50.78470824949698	25.593561368209254	23.621730382293762	frame0
48.02395209580838	25.868263473053894	26.107784431137727	frame0
49.15755246822347	24.711794265444873	26.13065326633166	frame0
49.36061381074169	27.365728900255753	23.273657289002557	frame0
48.858447488584474	22.831050228310502	28.31050228310502	frame0
57.421875	23.046875	19.53125	frame0
47.283702213279675	26.156941649899395	26.559356136820927	frame0
52.02702702702703	22.466216216216218	25.506756756756754	frame0
48.96602658788774	27.17872968980798	23.855243722304284	frame0
35.714285714285715	28.57142857142857	35.714285714285715	fuzzy
41.25	32.5	26.25	fuzzy
56.41025641025641	22.64957264957265	20.94017094017094	frame0
47.6038338658147	26.198083067092654	26.198083067092654	frame0
52.54691689008043	23.86058981233244	23.59249329758713	frame0
51.943755169561626	23.98676592224979	24.069478908188586	frame0
59.01639344262295	22.950819672131146	18.0327868852459	frame0
53.03030303030303	19.696969696969695	27.27272727272727	frame0
46.666666666666664	26.666666666666668	26.666666666666668	frame0
			fuzzy
75.0	0.0	25.0	frame0
52.02156334231805	22.978436657681943	25.0	frame0
53.01587301587302	27.61904761904762	19.365079365079367	frame0
52.277753206545775	22.069880583812473	25.65236620964175	frame0
48.803827751196174	26.31578947368421	24.880382775119617	frame0
9.090909090909092	27.27272727272727	63.63636363636363	frame2
100.0	0.0	0.0	frame0
51.67037861915368	25.612472160356347	22.717149220489976	frame0
50.2970297029703	24.752475247524753	24.95049504950495	frame0
55.59322033898305	24.40677966101695	20.0	frame0
48.25581395348838	22.674418604651162	29.069767441860467	frame0
100.0	0.0	0.0	frame0
40.0	40.0	20.0	fuzzy
55.863539445628994	21.108742004264393	23.02771855010661	frame0
53.71621621621622	23.986486486486484	22.2972972972973	frame0
			fuzzy
54.49101796407185	25.149700598802394	20.35928143712575	frame0
57.738095238095234	23.214285714285715	19.047619047619047	frame0
58.92857142857143	21.428571428571427	19.642857142857142	frame0
51.16640746500778	22.70606531881804	26.127527216174183	frame0
44.44444444444444	33.33333333333333	22.22222222222222	fuzzy
			fuzzy
30.76923076923077	15.384615384615385	53.84615384615385	frame2
52.19546742209632	22.875354107648725	24.929178470254957	frame0
50.14598540145986	26.86131386861314	22.99270072992701	frame0
48.27625183678083	27.003504012659658	24.720244150559513	frame0
55.51078196471357	21.901546504029625	22.587671531256806	frame0
53.53739532197517	24.314178457984408	22.148426220040427	frame0
53.04878048780488	20.73170731707317	26.21951219512195	frame0
54.73251028806584	24.691358024691358	20.5761316872428	frame0
53.78986866791745	23.452157598499063	22.75797373358349	frame0
48.99497487437186	23.366834170854272	27.63819095477387	frame0
54.88599348534202	23.289902280130292	21.824104234527688	frame0
56.33187772925764	26.200873362445414	17.46724890829694	frame0
50.58043117744611	26.69983416252073	22.71973466003317	frame0
49.333333333333336	24.0	26.666666666666668	frame0
49.22279792746114	33.67875647668394	17.098445595854923	frame0
45.8628841607565	27.89598108747045	26.24113475177305	frame0
49.6551724137931	26.89655172413793	23.448275862068964	frame0
52.51509054325956	24.044265593561367	23.440643863179076	frame0
