Sample	Meta	Nucleotide	Codon	Frame	Density
racd_ssb2_mock_2	TIS	-30	-10	0	0.0
racd_ssb2_mock_2	TIS	-29	-10	1	0.0
racd_ssb2_mock_2	TIS	-28	-10	2	0.0
racd_ssb2_mock_2	TIS	-27	-9	0	0.0
racd_ssb2_mock_2	TIS	-26	-9	1	0.0
racd_ssb2_mock_2	TIS	-25	-9	2	0.0
racd_ssb2_mock_2	TIS	-24	-8	0	0.0
racd_ssb2_mock_2	TIS	-23	-8	1	0.0
racd_ssb2_mock_2	TIS	-22	-8	2	0.0
racd_ssb2_mock_2	TIS	-21	-7	0	0.0
racd_ssb2_mock_2	TIS	-20	-7	1	0.0
racd_ssb2_mock_2	TIS	-19	-7	2	0.0
racd_ssb2_mock_2	TIS	-18	-6	0	0.033406181704651886
racd_ssb2_mock_2	TIS	-17	-6	1	0.05432407118326569
racd_ssb2_mock_2	TIS	-16	-6	2	0.05526069310021855
racd_ssb2_mock_2	TIS	-15	-5	0	0.11863877614736185
racd_ssb2_mock_2	TIS	-14	-5	1	0.09116453325007805
racd_ssb2_mock_2	TIS	-13	-5	2	0.08179831408054948
racd_ssb2_mock_2	TIS	-12	-4	0	0.08523259444270996
racd_ssb2_mock_2	TIS	-11	-4	1	0.1351857633468623
racd_ssb2_mock_2	TIS	-10	-4	2	0.10302841086481423
racd_ssb2_mock_2	TIS	-9	-3	0	0.12176084920387137
racd_ssb2_mock_2	TIS	-8	-3	1	0.10864814236653138
racd_ssb2_mock_2	TIS	-7	-3	2	0.1105213862004371
racd_ssb2_mock_2	TIS	-6	-2	0	0.08398376522010616
racd_ssb2_mock_2	TIS	-5	-2	1	0.10927255697783328
racd_ssb2_mock_2	TIS	-4	-2	2	0.07617858257883234
racd_ssb2_mock_2	TIS	-3	-1	0	0.32906650015610367
racd_ssb2_mock_2	TIS	-2	-1	1	1.7674055572900407
racd_ssb2_mock_2	TIS	-1	-1	2	7.689978145488604
racd_ssb2_mock_2	TIS	0	0	0	22.614111770215423
racd_ssb2_mock_2	TIS	1	0	1	3.3946300343428035
racd_ssb2_mock_2	TIS	2	0	2	1.9690914767405556
racd_ssb2_mock_2	TIS	3	1	0	4.7258819856384635
racd_ssb2_mock_2	TIS	4	1	1	1.1389322510146738
racd_ssb2_mock_2	TIS	5	1	2	1.5791445519825165
racd_ssb2_mock_2	TIS	6	2	0	5.267561660942866
racd_ssb2_mock_2	TIS	7	2	1	1.2507024664377147
racd_ssb2_mock_2	TIS	8	2	2	1.778645020293475
racd_ssb2_mock_2	TIS	9	3	0	4.2063690290352795
racd_ssb2_mock_2	TIS	10	3	1	1.2176084920387138
racd_ssb2_mock_2	TIS	11	3	2	1.5198251639088354
racd_ssb2_mock_2	TIS	12	4	0	8.55104589447393
racd_ssb2_mock_2	TIS	13	4	1	1.6356540743053387
racd_ssb2_mock_2	TIS	14	4	2	1.9587886356540742
racd_ssb2_mock_2	TIS	15	5	0	4.261629722135498
racd_ssb2_mock_2	TIS	16	5	1	1.2329066500156103
racd_ssb2_mock_2	TIS	17	5	2	1.7283796440836716
racd_ssb2_mock_2	TIS	18	6	0	4.604433343740244
racd_ssb2_mock_2	TIS	19	6	1	1.0408991570402748
racd_ssb2_mock_2	TIS	20	6	2	2.2073056509522324
racd_ssb2_mock_2	TIS	21	7	0	5.3646581330003125
racd_ssb2_mock_2	TIS	22	7	1	1.287230721198876
racd_ssb2_mock_2	TIS	23	7	2	1.5981891976272244
racd_ssb2_mock_2	TIS	24	8	0	4.258195441773338
racd_ssb2_mock_2	TIS	25	8	1	0.9553543552919138
racd_ssb2_mock_2	TIS	26	8	2	1.6081798314080549
racd_ssb2_mock_2	TIS	27	9	0	3.693100218545114
racd_ssb2_mock_2	TIS	28	9	1	1.078988448329691
racd_ssb2_mock_2	TIS	29	9	2	1.496409615985014
racd_ssb2_mock_2	TIS	30	10	0	3.8457695910084295
racd_ssb2_mock_2	TIS	31	10	1	1.0103028410864814
racd_ssb2_mock_2	TIS	32	10	2	1.6965344989072744
racd_ssb2_mock_2	TIS	33	11	0	4.187636590696222
racd_ssb2_mock_2	TIS	34	11	1	0.9656571963783952
racd_ssb2_mock_2	TIS	35	11	2	1.5778957227599126
racd_ssb2_mock_2	TIS	36	12	0	4.141742116765532
racd_ssb2_mock_2	TIS	37	12	1	1.0768029971901343
racd_ssb2_mock_2	TIS	38	12	2	1.4751795192007493
racd_ssb2_mock_2	TIS	39	13	0	4.874804870433969
racd_ssb2_mock_2	TIS	40	13	1	1.2581954417733374
racd_ssb2_mock_2	TIS	41	13	2	1.6103652825476116
racd_ssb2_mock_2	TIS	42	14	0	4.223228223540431
racd_ssb2_mock_2	TIS	43	14	1	0.9441148922884796
racd_ssb2_mock_2	TIS	44	14	2	1.2859818919762722
racd_ssb2_mock_2	TIS	45	15	0	3.6169216359662815
racd_ssb2_mock_2	TIS	46	15	1	0.9815797689665938
racd_ssb2_mock_2	TIS	47	15	2	1.0911645332500781
racd_ssb2_mock_2	TIS	48	16	0	4.138620043709023
racd_ssb2_mock_2	TIS	49	16	1	0.8813612238526382
racd_ssb2_mock_2	TIS	50	16	2	1.3571651576646893
racd_ssb2_mock_2	TIS	51	17	0	4.0181080237277556
racd_ssb2_mock_2	TIS	52	17	1	0.7527318139244459
racd_ssb2_mock_2	TIS	53	17	2	1.1295660318451453
racd_ssb2_mock_2	TIS	54	18	0	3.235716515766469
racd_ssb2_mock_2	TIS	55	18	1	0.9381829534811115
racd_ssb2_mock_2	TIS	56	18	2	1.0933499843896348
racd_ssb2_mock_2	TIS	57	19	0	3.920074929753356
racd_ssb2_mock_2	TIS	58	19	1	0.966906025600999
racd_ssb2_mock_2	TIS	59	19	2	1.1027162035591633
racd_ssb2_mock_2	TIS	60	20	0	3.3687168279737745
racd_ssb2_mock_2	TIS	61	20	1	0.7505463627848892
racd_ssb2_mock_2	TIS	62	20	2	1.0536996565719638
racd_ssb2_mock_2	TIS	63	21	0	3.229784576959101
racd_ssb2_mock_2	TIS	64	21	1	0.8008117389946925
racd_ssb2_mock_2	TIS	65	21	2	0.9956290977208867
racd_ssb2_mock_2	TIS	66	22	0	3.2775522947236966
racd_ssb2_mock_2	TIS	67	22	1	0.7848891664064939
racd_ssb2_mock_2	TIS	68	22	2	1.3215735248204807
racd_ssb2_mock_2	TIS	69	23	0	3.5195129566031844
racd_ssb2_mock_2	TIS	70	23	1	0.8226662503902591
racd_ssb2_mock_2	TIS	71	23	2	0.9831408054948486
racd_ssb2_mock_2	TIS	72	24	0	3.635341866999688
racd_ssb2_mock_2	TIS	73	24	1	0.9213237589759601
racd_ssb2_mock_2	TIS	74	24	2	1.2722447705276303
racd_ssb2_mock_2	TIS	75	25	0	3.9182016859194504
racd_ssb2_mock_2	TIS	76	25	1	0.8794879800187324
racd_ssb2_mock_2	TIS	77	25	2	1.0945988136122384
racd_ssb2_mock_2	TIS	78	26	0	3.283172026225414
racd_ssb2_mock_2	TIS	79	26	1	0.8054948485794567
racd_ssb2_mock_2	TIS	80	26	2	1.4005619731501717
racd_ssb2_mock_2	TIS	81	27	0	3.6593818295348113
racd_ssb2_mock_2	TIS	82	27	1	0.7068373399937559
racd_ssb2_mock_2	TIS	83	27	2	1.071183265688417
racd_ssb2_mock_2	TIS	84	28	0	3.397752107399313
racd_ssb2_mock_2	TIS	85	28	1	0.7536684358413986
racd_ssb2_mock_2	TIS	86	28	2	1.1582891039650327
racd_ssb2_mock_2	TIS	87	29	0	3.5985014049328754
racd_ssb2_mock_2	TIS	88	29	1	0.7458632532001249
racd_ssb2_mock_2	TIS	89	29	2	1.1832656884171089
racd_ssb2_mock_2	TIS	90	30	0	3.7040274742428974
racd_ssb2_mock_2	TIS	91	30	1	0.6703090852325945
racd_ssb2_mock_2	TIS	92	30	2	0.9553543552919138
racd_ssb2_mock_2	TIS	93	31	0	3.1973150171714018
racd_ssb2_mock_2	TIS	94	31	1	0.8944739306899782
racd_ssb2_mock_2	TIS	95	31	2	0.9597252575710271
racd_ssb2_mock_2	TIS	96	32	0	2.9241336247268186
racd_ssb2_mock_2	TIS	97	32	1	0.7936309709647206
racd_ssb2_mock_2	TIS	98	32	2	0.9050889790821105
racd_ssb2_mock_2	TIS	99	33	0	3.335622853574774
racd_ssb2_mock_2	TIS	100	33	1	0.7664689353730877
racd_ssb2_mock_2	TIS	101	33	2	0.9896971589135186
racd_ssb2_mock_2	TIS	102	34	0	2.6974711208242272
racd_ssb2_mock_2	TIS	103	34	1	0.7624102403996253
racd_ssb2_mock_2	TIS	104	34	2	0.9444270995941305
racd_ssb2_mock_2	TIS	105	35	0	3.060256009990634
racd_ssb2_mock_2	TIS	106	35	1	0.8660630658757414
racd_ssb2_mock_2	TIS	107	35	2	1.098033093974399
racd_ssb2_mock_2	TIS	108	36	0	3.18357789572276
racd_ssb2_mock_2	TIS	109	36	1	0.7174523883858882
racd_ssb2_mock_2	TIS	110	36	2	1.2019981267561661
racd_ssb2_mock_2	TIS	111	37	0	3.274118014361536
racd_ssb2_mock_2	TIS	112	37	1	0.7030908523259445
racd_ssb2_mock_2	TIS	113	37	2	1.1339369341242584
racd_ssb2_mock_2	TIS	114	38	0	2.8660630658757413
racd_ssb2_mock_2	TIS	115	38	1	0.6674992194817359
racd_ssb2_mock_2	TIS	116	38	2	1.0724320949110209
racd_ssb2_mock_2	TIS	117	39	0	3.256322197939432
racd_ssb2_mock_2	TIS	118	39	1	0.7414923509210115
racd_ssb2_mock_2	TIS	119	39	2	1.1017795816422105
racd_ssb2_mock_2	TIS	120	40	0	3.5198251639088354
racd_ssb2_mock_2	TIS	121	40	1	0.973462379019669
